Row  Column  Power
116  206  4.0
116  207  4.0
116  208  4.0
116  209  4.0
116  240  7.19984115974
116  282  5.22611927035
116  297  4.41049945951
116  314  3.65960576755
116  342  3.91653617714
116  357  4.77884772327
116  364  4.23974772827
116  394  4.58240405754
116  396  4.64363646021
116  482  3.64648696308
116  493  5.86958738656
117  27  7.392458971
117  30  3.79656597375
117  76  3.85827659448
117  78  4.7118664659
117  153  4.50454365468
117  189  4.0
117  190  4.0
117  191  4.0
117  192  4.0
117  193  4.0
117  194  4.0
117  195  4.0
117  196  4.0
117  197  4.0
117  198  4.0
117  199  4.0
117  200  4.0
117  201  4.0
117  202  4.0
117  203  4.0
117  204  4.0
117  205  4.0
117  206  4.0
117  207  4.0
117  208  4.0
117  209  4.0
117  237  4.32211880409
117  273  3.60935776102
117  367  6.48793993324
117  384  4.22684109078
117  390  4.8499437097
117  453  6.30404222227
117  478  3.43872066909
118  28  4.57192122327
118  43  4.58078084849
118  64  5.64039545025
118  119  6.62777139501
118  122  3.95784916832
118  148  4.79345670957
118  189  4.0
118  190  4.0
118  191  4.0
118  192  4.0
118  193  4.0
118  194  4.0
118  195  4.0
118  196  4.0
118  197  4.0
118  198  4.0
118  199  4.0
118  200  4.0
118  201  4.0
118  202  4.0
118  203  4.0
118  204  4.0
118  205  4.0
118  206  4.0
118  207  4.0
118  208  4.0
118  209  4.0
118  215  4.30990912713
118  232  4.18949799487
118  255  5.17781371996
118  258  4.41440350249
118  316  5.07255303211
118  319  4.85287852496
118  328  4.69490404063
118  371  6.47042623683
118  375  3.70420176563
118  386  4.16645906551
118  401  3.39878070059
119  7  4.55521562397
119  24  6.8766124316
119  40  5.07598669452
119  88  4.02590053402
119  189  4.0
119  190  4.0
119  191  4.0
119  192  4.0
119  193  4.0
119  194  4.0
119  195  4.0
119  196  4.0
119  197  4.0
119  198  4.0
119  199  4.0
119  200  4.0
119  201  4.0
119  202  4.0
119  203  4.0
119  204  4.0
119  205  4.0
119  206  4.0
119  207  4.0
119  208  4.0
119  209  4.0
119  212  3.49420968433
119  235  4.11928868694
119  261  7.38746807838
119  291  4.16072995604
119  302  4.09894462156
119  305  6.00737025486
119  381  3.60840865511
119  383  5.20702696461
119  407  4.46549045861
119  484  8.85620675838
119  491  3.57396250415
120  43  4.07112624692
120  46  3.49699819871
120  55  4.03260983972
120  86  4.56156970222
120  94  4.1117457561
120  162  3.63128687403
120  181  3.535812763
120  189  4.0
120  190  4.0
120  191  4.0
120  192  4.0
120  193  4.0
120  194  4.0
120  195  4.0
120  196  4.0
120  197  4.0
120  198  4.0
120  199  4.0
120  200  4.0
120  201  4.0
120  202  4.0
120  203  4.0
120  204  4.0
120  205  4.0
120  206  4.0
120  207  4.0
120  208  4.0
120  209  4.0
120  218  4.33041484844
120  283  4.61439810353
120  371  5.61705730765
120  469  4.10685897848
120  478  4.72971783775
121  76  4.14053276801
121  102  3.43204827987
121  126  4.02927539495
121  134  3.58715071041
121  145  3.6830068575
121  166  4.88523677627
121  168  5.1322417725
121  189  4.0
121  190  4.0
121  191  4.0
121  192  4.0
121  193  4.0
121  194  4.0
121  195  4.0
121  196  4.0
121  197  4.0
121  198  4.0
121  199  4.0
121  200  4.0
121  201  4.0
121  202  4.0
121  203  4.0
121  204  4.0
121  205  4.0
121  206  4.0
121  207  4.0
121  208  4.0
121  209  4.0
121  243  4.05990925304
121  245  5.98054393635
121  270  3.61923127217
121  328  3.41408533283
121  360  3.77363790152
121  363  3.54368483602
121  380  5.44371995474
121  439  5.56014031434
121  460  3.93027516813
121  465  4.3167719647
121  472  3.50143929372
122  61  3.51690080939
122  121  3.51846433032
122  159  3.86437414607
122  167  4.82442189789
122  184  4.23833549814
122  185  4.72995824783
122  189  4.0
122  190  4.0
122  191  4.0
122  192  4.0
122  193  4.0
122  194  4.0
122  195  4.0
122  196  4.0
122  197  4.0
122  198  4.0
122  199  4.0
122  200  4.0
122  201  4.0
122  202  4.0
122  203  4.0
122  204  4.0
122  205  4.0
122  206  4.0
122  207  4.0
122  208  4.0
122  209  4.0
122  213  3.83490033803
122  249  4.0053407164
122  342  3.40486537247
122  361  3.49405480749
122  423  4.24007751116
122  453  3.814876519
122  494  4.93545480358
122  497  3.52499102085
122  498  3.84057085878
123  104  3.53232039647
123  160  4.26636602939
123  175  4.3092065748
123  182  3.60180945985
123  189  4.0
123  190  4.0
123  191  4.0
123  192  4.0
123  193  4.0
123  194  4.0
123  195  4.0
123  196  4.0
123  197  4.0
123  198  4.0
123  199  4.0
123  200  4.0
123  201  4.0
123  202  4.0
123  203  4.0
123  204  4.0
123  205  4.0
123  206  4.0
123  207  4.0
123  208  4.0
123  209  4.0
123  267  5.12969163842
123  274  4.99760062029
123  276  3.69035482136
123  288  4.53563984973
123  323  3.60885583578
123  354  3.42836195644
123  361  3.4755606973
123  394  4.01522887856
123  398  3.75385428486
124  9  4.17570599503
124  71  6.31112951479
124  95  3.64697032521
124  187  4.17987531996
124  189  4.0
124  190  4.0
124  191  4.0
124  192  4.0
124  193  4.0
124  194  4.0
124  195  4.0
124  196  4.0
124  197  4.0
124  198  4.0
124  199  4.0
124  200  4.0
124  201  4.0
124  202  4.0
124  203  4.0
124  204  4.0
124  205  4.0
124  206  4.0
124  207  4.0
124  208  4.0
124  209  4.0
124  221  4.63747476683
124  234  5.84270710316
124  259  5.01294788732
124  270  3.97443983505
124  271  3.40176362286
124  275  3.47599940389
124  324  3.53886613696
124  325  3.54533919399
124  407  3.8725877118
124  437  4.38165035254
124  465  3.68196656027
124  466  3.44761187179
125  3  3.5010784451
125  32  3.85384363475
125  55  3.88463661696
125  122  3.45635799087
125  183  4.31536289464
125  189  4.0
125  190  4.0
125  191  4.0
125  192  4.0
125  193  4.0
125  194  4.0
125  195  4.0
125  196  4.0
125  197  4.0
125  198  4.0
125  199  4.0
125  200  4.0
125  201  4.0
125  202  4.0
125  203  4.0
125  204  4.0
125  205  4.0
125  206  4.0
125  207  4.0
125  208  4.0
125  209  4.0
125  243  3.82675776884
125  261  4.34969346184
125  294  3.6249043511
125  316  3.594501035
125  322  4.62468622505
125  324  4.4236056196
125  349  4.7813339095
125  425  3.89162485111
125  439  3.76259697709
125  445  3.78863080048
125  459  4.24059234099
125  461  3.88531040746
125  486  3.9895618565
125  488  3.69901234738
125  497  4.23868064796
126  13  3.83655731065
126  22  5.71055574766
126  56  3.58040109384
126  78  3.49302467169
126  189  4.0
126  190  4.0
126  191  4.0
126  192  4.0
126  193  4.0
126  194  4.0
126  195  4.0
126  196  4.0
126  197  4.0
126  198  4.0
126  199  4.0
126  200  4.0
126  201  4.0
126  202  4.0
126  203  4.0
126  204  4.0
126  205  4.0
126  206  4.0
126  207  4.0
126  208  4.0
126  209  4.0
126  259  4.35720525802
126  281  3.73854894625
126  307  3.45681449798
126  393  4.80680539954
126  418  3.99126627085
126  423  3.80268065476
126  458  3.8211216815
126  467  4.41484231711
126  479  4.26739743136
127  20  3.95268238854
127  37  3.54498154276
127  123  3.85732316286
127  173  4.91907148062
127  189  4.0
127  190  4.0
127  191  4.0
127  192  4.0
127  193  4.0
127  194  4.0
127  195  4.0
127  196  4.0
127  197  4.0
127  198  4.0
127  199  4.0
127  200  4.0
127  201  4.0
127  202  4.0
127  203  4.0
127  204  4.0
127  205  4.0
127  206  4.0
127  207  4.0
127  208  4.0
127  209  4.0
127  225  4.62835727711
127  230  4.11979645813
127  263  8.76506007766
127  266  4.40614160785
127  298  4.14485531966
127  328  3.58572385188
127  353  3.49826054413
127  358  3.80858389355
127  401  3.47266697637
127  412  3.90091749821
127  470  4.22567904512
